height,weight,label
188,38,저체중
149,67,비만
154,39,저체중
124,59,비만
169,38,저체중
163,39,저체중
146,53,정상체중
189,39,저체중
163,59,정상체중
191,77,정상체중
193,63,저체중
147,47,정상체중
183,54,저체중
127,49,비만
154,66,비만
198,66,저체중
151,73,비만
173,55,저체중
154,45,정상체중
174,69,정상체중
177,71,정상체중
129,46,비만
141,46,정상체중
131,43,비만
182,78,정상체중
120,59,비만
124,78,비만
125,58,비만
130,69,비만
170,79,비만
153,74,비만
142,64,비만
165,72,비만
190,44,저체중
128,56,비만
166,40,저체중
132,53,비만
198,78,정상체중
170,54,정상체중
200,52,저체중
187,51,저체중
199,43,저체중
180,74,정상체중
177,66,정상체중
177,57,저체중
162,75,비만
185,35,저체중
131,47,비만
150,80,비만
166,70,비만
148,58,비만
123,36,정상체중
196,36,저체중
193,50,저체중
156,42,저체중
120,52,비만
141,49,정상체중
160,80,비만
183,51,저체중
158,74,비만
140,56,비만
160,66,비만
144,37,저체중
195,60,저체중
148,47,정상체중
179,47,저체중
162,47,저체중
136,40,정상체중
160,69,비만
193,53,저체중
171,66,정상체중
192,76,정상체중
134,73,비만
168,66,정상체중
167,75,비만
195,75,정상체중
191,38,저체중
129,76,비만
129,50,비만
192,67,저체중
157,68,비만
179,44,저체중
149,54,정상체중
151,77,비만
160,78,비만
148,74,비만
133,76,비만
122,55,비만
168,50,저체중
200,57,저체중
194,58,저체중
152,79,비만
162,64,정상체중
153,57,정상체중
148,64,비만
143,65,비만
163,78,비만
149,44,정상체중
126,80,비만
140,68,비만
134,50,비만
178,71,정상체중
184,40,저체중
200,48,저체중
171,62,정상체중
142,52,비만
171,61,정상체중
160,62,정상체중
193,41,저체중
183,46,저체중
198,40,저체중
141,55,비만
177,36,저체중
141,54,비만
185,53,저체중
200,75,정상체중
160,70,비만
150,46,정상체중
160,41,저체중
168,36,저체중
135,75,비만
186,78,정상체중
131,78,비만
179,37,저체중
189,56,저체중
131,39,정상체중
161,42,저체중
178,51,저체중
140,75,비만
166,78,비만
176,39,저체중
158,80,비만
186,39,저체중
159,75,비만
137,59,비만
190,75,정상체중
149,67,비만
159,50,정상체중
153,59,비만
163,53,정상체중
163,35,저체중
172,73,정상체중
136,56,비만
126,62,비만
155,69,비만
194,47,저체중
161,36,저체중
120,69,비만
121,44,비만
154,70,비만
194,35,저체중
136,77,비만
193,53,저체중
143,80,비만
169,46,저체중
197,73,정상체중
158,76,비만
148,41,정상체중
122,53,비만
138,71,비만
200,77,정상체중
131,54,비만
166,80,비만
146,47,정상체중
141,64,비만
162,68,비만
178,35,저체중
199,71,저체중
196,67,저체중
158,49,정상체중
134,73,비만
157,53,정상체중
135,70,비만
136,77,비만
122,38,비만
157,60,정상체중
122,36,정상체중
121,41,비만
162,72,비만
178,60,정상체중
194,47,저체중
173,37,저체중
163,71,비만
159,62,정상체중
196,51,저체중
195,64,저체중
160,43,저체중
164,66,정상체중
154,44,정상체중
132,75,비만
124,80,비만
174,52,저체중
197,65,저체중
148,68,비만
176,38,저체중
181,37,저체중
123,51,비만
120,50,비만
178,68,정상체중
165,69,비만
177,68,정상체중
144,61,비만
187,70,정상체중
128,75,비만
191,77,정상체중
174,69,정상체중
142,68,비만
152,55,정상체중
133,70,비만
150,61,비만
165,53,정상체중
197,38,저체중
176,62,정상체중
135,61,비만
179,44,저체중
200,80,정상체중
192,57,저체중
133,35,정상체중
144,59,비만
182,79,정상체중
162,78,비만
125,38,정상체중
194,51,저체중
159,56,정상체중
145,54,비만
125,55,비만
142,79,비만
186,67,정상체중
133,72,비만
191,46,저체중
142,77,비만
193,51,저체중
136,51,비만
138,47,정상체중
139,36,정상체중
157,69,비만
135,74,비만
145,66,비만
180,56,저체중
158,48,정상체중
184,53,저체중
159,49,정상체중
183,44,저체중
173,42,저체중
165,65,정상체중
174,60,정상체중
166,39,저체중
137,73,비만
197,80,정상체중
177,70,정상체중
153,63,비만
172,35,저체중
150,77,비만
132,70,비만
142,70,비만
193,53,저체중
146,74,비만
149,43,정상체중
183,72,정상체중
165,59,정상체중
199,44,저체중
197,62,저체중
153,80,비만
139,63,비만
184,76,정상체중
177,39,저체중
192,68,저체중
150,51,정상체중
196,56,저체중
197,65,저체중
171,61,정상체중
173,68,정상체중
131,52,비만
147,45,정상체중
171,80,비만
179,55,저체중
121,51,비만
121,39,비만
185,37,저체중
122,79,비만
163,68,비만
175,74,정상체중
157,38,저체중
173,78,비만
146,53,정상체중
199,47,저체중
198,70,저체중
158,54,정상체중
170,59,정상체중
172,58,정상체중
144,43,정상체중
185,50,저체중
121,36,정상체중
199,37,저체중
199,68,저체중
170,74,비만
136,74,비만
184,46,저체중
185,78,정상체중
146,36,저체중
165,62,정상체중
134,53,비만
142,40,정상체중
183,48,저체중
128,36,정상체중
173,53,저체중
193,66,저체중
126,59,비만
195,42,저체중
196,73,정상체중
149,68,비만
160,75,비만
155,61,비만
143,78,비만
177,46,저체중
129,56,비만
131,70,비만
145,70,비만
131,36,정상체중
179,67,정상체중
170,37,저체중
170,63,정상체중
158,79,비만
155,57,정상체중
171,78,비만
121,64,비만
143,35,저체중
148,79,비만
169,58,정상체중
180,76,정상체중
192,43,저체중
138,52,비만
165,60,정상체중
126,64,비만
121,51,비만
121,56,비만
163,36,저체중
135,76,비만
142,50,정상체중
146,65,비만
127,56,비만
127,75,비만
156,38,저체중
122,49,비만
183,73,정상체중
194,58,저체중
150,39,저체중
172,45,저체중
139,76,비만
129,58,비만
121,70,비만
157,52,정상체중
156,57,정상체중
151,78,비만
165,62,정상체중
120,68,비만
176,71,정상체중
172,52,저체중
136,52,비만
170,78,비만
134,69,비만
137,60,비만
176,43,저체중
144,62,비만
138,60,비만
157,58,정상체중
143,62,비만
126,52,비만
170,72,정상체중
122,69,비만
185,80,정상체중
177,38,저체중
153,58,정상체중
162,57,정상체중
175,52,저체중
148,68,비만
151,60,비만
175,63,정상체중
128,70,비만
157,55,정상체중
145,51,정상체중
194,77,정상체중
151,53,정상체중
180,70,정상체중
180,70,정상체중
193,36,저체중
200,47,저체중
158,62,정상체중
149,76,비만
195,39,저체중
148,52,정상체중
185,36,저체중
142,49,정상체중
181,76,정상체중
200,58,저체중
194,65,저체중
185,59,저체중
179,41,저체중
141,40,정상체중
156,66,비만
181,43,저체중
128,39,정상체중
127,55,비만
120,67,비만
167,46,저체중
122,36,정상체중
175,65,정상체중
149,64,비만
140,71,비만
174,38,저체중
150,75,비만
129,38,정상체중
179,45,저체중
125,66,비만
160,37,저체중
183,36,저체중
147,67,비만
160,70,비만
148,41,정상체중
126,78,비만
162,48,저체중
144,39,정상체중
191,78,정상체중
127,40,정상체중
138,55,비만
152,49,정상체중
191,64,저체중
128,71,비만
186,35,저체중
196,57,저체중
157,42,저체중
181,52,저체중
188,41,저체중
159,35,저체중
134,67,비만
122,74,비만
133,53,비만
156,57,정상체중
144,65,비만
156,75,비만
154,57,정상체중
132,36,정상체중
159,58,정상체중
193,62,저체중
159,78,비만
174,71,정상체중
128,69,비만
146,53,정상체중
144,39,정상체중
152,67,비만
124,44,비만
176,41,저체중
122,49,비만
187,53,저체중
127,55,비만
170,46,저체중
190,67,정상체중
165,51,정상체중
181,43,저체중
197,49,저체중
177,70,정상체중
161,42,저체중
198,69,저체중
145,40,정상체중
158,79,비만
160,64,정상체중
186,46,저체중
194,35,저체중
163,70,비만
173,49,저체중
197,35,저체중
160,52,정상체중
151,47,정상체중
162,58,정상체중
161,74,비만
181,67,정상체중
189,56,저체중
186,53,저체중
121,70,비만
165,43,저체중
175,36,저체중
143,68,비만
138,48,비만
132,37,정상체중
120,45,비만
145,61,비만
142,70,비만
166,54,정상체중
133,80,비만
187,76,정상체중
155,80,비만
190,48,저체중
179,65,정상체중
184,61,저체중
160,44,저체중
143,79,비만
149,45,정상체중
138,35,저체중
179,66,정상체중
177,73,정상체중
128,75,비만
167,36,저체중
193,46,저체중
141,57,비만
130,79,비만
198,71,저체중
167,50,저체중
191,71,정상체중
160,36,저체중
156,72,비만
122,44,비만
157,63,비만
193,65,저체중
150,72,비만
142,60,비만
157,63,비만
199,49,저체중
121,44,비만
172,43,저체중
136,62,비만
157,39,저체중
180,56,저체중
168,55,정상체중
174,76,비만
178,74,정상체중
130,71,비만
130,46,비만
192,56,저체중
178,79,정상체중
152,50,정상체중
188,61,저체중
195,51,저체중
173,76,비만
179,45,저체중
125,77,비만
181,47,저체중
134,44,정상체중
126,70,비만
159,60,정상체중
140,47,정상체중
161,79,비만
199,72,저체중
135,50,비만
180,64,정상체중
177,55,저체중
155,76,비만
142,59,비만
140,42,정상체중
141,60,비만
185,45,저체중
127,42,비만
120,55,비만
158,35,저체중
122,48,비만
143,57,비만
151,66,비만
153,59,비만
169,42,저체중
142,36,저체중
134,43,정상체중
176,37,저체중
121,73,비만
162,54,정상체중
146,58,비만
126,39,정상체중
135,43,정상체중
165,63,정상체중
125,78,비만
142,40,정상체중
183,74,정상체중
154,44,정상체중
200,80,정상체중
153,46,정상체중
167,42,저체중
150,71,비만
136,67,비만
153,43,저체중
125,43,비만
191,44,저체중
147,36,저체중
161,45,저체중
159,40,저체중
140,72,비만
153,48,정상체중
135,61,비만
163,69,비만
135,42,정상체중
196,46,저체중
159,43,저체중
175,68,정상체중
134,44,정상체중
169,65,정상체중
194,67,저체중
182,73,정상체중
178,41,저체중
161,75,비만
187,78,정상체중
161,40,저체중
142,74,비만
200,47,저체중
121,51,비만
154,61,비만
140,35,저체중
151,59,비만
161,72,비만
164,46,저체중
153,51,정상체중
173,39,저체중
193,53,저체중
138,62,비만
138,68,비만
182,40,저체중
123,45,비만
179,75,정상체중
162,47,저체중
193,78,정상체중
191,39,저체중
161,70,비만
191,77,정상체중
197,46,저체중
136,39,정상체중
132,57,비만
183,80,정상체중
131,62,비만
154,77,비만
194,52,저체중
192,78,정상체중
175,37,저체중
169,61,정상체중
185,62,저체중
157,38,저체중
187,59,저체중
189,55,저체중
135,44,정상체중
177,54,저체중
135,56,비만
166,59,정상체중
182,46,저체중
182,66,정상체중
173,78,비만
180,66,정상체중
180,58,저체중
196,64,저체중
143,59,비만
172,39,저체중
164,38,저체중
135,43,정상체중
178,79,정상체중
123,76,비만
168,50,저체중
143,57,비만
141,40,정상체중
153,63,비만
186,77,정상체중
141,56,비만
125,64,비만
135,74,비만
199,38,저체중
173,63,정상체중
147,79,비만
120,68,비만
157,50,정상체중
138,45,정상체중
198,41,저체중
163,36,저체중
120,38,비만
179,59,저체중
129,72,비만
150,69,비만
174,66,정상체중
147,75,비만
120,35,정상체중
182,52,저체중
174,61,정상체중
194,60,저체중
177,75,정상체중
179,41,저체중
199,55,저체중
189,42,저체중
128,68,비만
185,77,정상체중
133,45,비만
122,72,비만
167,39,저체중
149,50,정상체중
129,48,비만
135,71,비만
167,61,정상체중
156,36,저체중
189,44,저체중
154,68,비만
197,47,저체중
183,72,정상체중
133,50,비만
142,57,비만
172,74,비만
162,61,정상체중
128,54,비만
175,76,정상체중
138,39,정상체중
127,41,비만
161,40,저체중
124,58,비만
160,80,비만
158,35,저체중
168,71,비만
182,57,저체중
125,67,비만
154,74,비만
124,77,비만
139,67,비만
178,42,저체중
177,73,정상체중
195,59,저체중
138,40,정상체중
195,50,저체중
129,66,비만
168,39,저체중
184,71,정상체중
135,70,비만
146,38,저체중
190,36,저체중
144,43,정상체중
176,71,정상체중
166,63,정상체중
171,44,저체중
185,35,저체중
179,77,정상체중
138,52,비만
186,70,정상체중
126,60,비만
121,41,비만
127,48,비만
156,44,저체중
186,53,저체중
184,44,저체중
175,41,저체중
178,38,저체중
148,46,정상체중
184,54,저체중
191,42,저체중
186,77,정상체중
133,44,정상체중
156,43,저체중
195,41,저체중
123,54,비만
140,52,비만
169,77,비만
167,41,저체중
166,63,정상체중
186,53,저체중
143,75,비만
186,38,저체중
134,75,비만
166,48,저체중
192,54,저체중
154,53,정상체중
161,35,저체중
133,56,비만
143,48,정상체중
178,41,저체중
153,65,비만
165,55,정상체중
152,52,정상체중
143,44,정상체중
197,41,저체중
172,39,저체중
162,68,비만
143,71,비만
162,71,비만
171,51,저체중
130,73,비만
154,70,비만
152,37,저체중
198,41,저체중
143,64,비만
148,39,저체중
141,44,정상체중
192,58,저체중
158,67,비만
143,60,비만
181,47,저체중
176,64,정상체중
136,72,비만
170,79,비만
194,41,저체중
136,76,비만
152,53,정상체중
125,45,비만
157,68,비만
160,78,비만
178,45,저체중
157,67,비만
198,39,저체중
157,80,비만
197,66,저체중
183,60,저체중
141,79,비만
120,75,비만
150,71,비만
171,62,정상체중
191,58,저체중
172,73,정상체중
181,72,정상체중
135,68,비만
193,52,저체중
164,42,저체중
131,35,정상체중
134,36,정상체중
190,37,저체중
130,63,비만
129,38,정상체중
200,73,저체중
167,65,정상체중
191,67,저체중
147,46,정상체중
190,65,저체중
126,67,비만
166,80,비만
146,80,비만
172,55,정상체중
158,71,비만
124,44,비만
184,52,저체중
182,46,저체중
159,55,정상체중
150,54,정상체중
189,70,정상체중
148,57,비만
193,74,정상체중
174,38,저체중
175,43,저체중
156,46,정상체중
162,78,비만
188,72,정상체중
135,57,비만
128,49,비만
190,74,정상체중
153,38,저체중
130,73,비만
172,61,정상체중
199,51,저체중
167,70,비만
128,63,비만
141,53,비만
135,36,정상체중
132,68,비만
200,51,저체중
184,45,저체중
165,48,저체중
138,45,정상체중
133,80,비만
144,72,비만
142,62,비만
155,73,비만
122,47,비만
192,58,저체중
125,36,정상체중
164,38,저체중
188,41,저체중
146,55,비만
147,62,비만
172,75,비만
181,41,저체중
136,50,비만
182,64,정상체중
135,72,비만
120,38,비만
194,63,저체중
175,72,정상체중
162,80,비만
189,65,저체중
164,78,비만
171,38,저체중
127,53,비만
149,59,비만
129,63,비만
155,74,비만
164,78,비만
134,36,정상체중
168,47,저체중
126,37,정상체중
187,48,저체중
197,57,저체중
131,69,비만
145,47,정상체중
181,56,저체중
125,58,비만
157,38,저체중
195,66,저체중
139,65,비만
193,64,저체중
186,35,저체중
195,63,저체중
123,65,비만
169,38,저체중
157,72,비만
180,52,저체중
182,36,저체중
139,72,비만
152,58,비만
156,46,정상체중
167,39,저체중
197,65,저체중
128,42,비만
147,68,비만
161,51,정상체중
120,62,비만
165,37,저체중
195,59,저체중
147,66,비만
141,65,비만
175,74,정상체중
196,64,저체중
170,35,저체중
163,77,비만
183,45,저체중
173,73,정상체중
180,49,저체중
120,74,비만
148,73,비만
145,75,비만
159,76,비만
184,47,저체중
189,78,정상체중
145,74,비만
149,58,비만
126,70,비만
126,78,비만
154,75,비만
139,44,정상체중
155,78,비만
149,68,비만
190,78,정상체중
126,57,비만
140,48,정상체중
124,69,비만
188,63,저체중
161,44,저체중
125,35,정상체중
172,54,저체중
153,57,정상체중
144,49,정상체중
136,38,정상체중
122,72,비만
148,45,정상체중
121,51,비만
193,69,정상체중
184,61,저체중
159,70,비만
145,46,정상체중
177,68,정상체중
187,37,저체중
138,78,비만
179,46,저체중
122,74,비만
199,52,저체중
156,39,저체중
173,60,정상체중
141,38,정상체중
187,49,저체중
167,69,정상체중
179,59,저체중
184,78,정상체중
148,45,정상체중
169,37,저체중
148,67,비만
140,73,비만
155,47,정상체중
163,59,정상체중
181,63,정상체중
181,42,저체중
185,49,저체중
138,35,저체중
126,36,정상체중
171,53,저체중
160,65,비만
175,42,저체중
187,52,저체중
158,52,정상체중
192,51,저체중
158,35,저체중
132,74,비만
186,39,저체중
169,63,정상체중
129,70,비만
146,48,정상체중
121,44,비만
177,74,정상체중
176,44,저체중
192,43,저체중
189,43,저체중
143,78,비만
175,66,정상체중
165,62,정상체중
199,80,정상체중
145,59,비만
179,73,정상체중
148,42,정상체중
189,60,저체중
174,62,정상체중
160,47,저체중
191,35,저체중
187,41,저체중
145,70,비만
186,79,정상체중
175,64,정상체중
126,67,비만
125,58,비만
149,61,비만
135,48,비만
155,51,정상체중
159,61,정상체중
156,69,비만
122,63,비만
187,75,정상체중
179,56,저체중
133,72,비만
163,41,저체중
154,35,저체중
145,55,비만
185,36,저체중
146,64,비만
163,52,정상체중
182,71,정상체중
155,68,비만
144,39,정상체중
192,54,저체중
170,48,저체중
183,68,정상체중
141,70,비만
148,35,저체중
162,62,정상체중
178,37,저체중
139,54,비만
158,67,비만
184,35,저체중
192,40,저체중
138,42,정상체중
164,66,정상체중
153,48,정상체중
182,35,저체중
182,75,정상체중
176,57,저체중
159,51,정상체중
163,58,정상체중
182,36,저체중
172,48,저체중
178,44,저체중
171,58,정상체중
122,72,비만
153,71,비만
185,57,저체중
200,53,저체중
144,64,비만
136,36,정상체중
152,42,저체중
173,47,저체중
196,74,정상체중
191,74,정상체중
140,36,저체중
124,46,비만
166,72,비만
187,50,저체중
128,36,정상체중
150,41,저체중
195,46,저체중
174,38,저체중
164,43,저체중
183,36,저체중
160,37,저체중
136,65,비만
186,36,저체중
162,65,정상체중
185,78,정상체중
192,77,정상체중
152,42,저체중
196,60,저체중
135,49,비만
172,66,정상체중
190,63,저체중
162,79,비만
140,37,정상체중
197,62,저체중
159,36,저체중
193,41,저체중
164,48,저체중
191,52,저체중
128,51,비만
181,57,저체중
130,73,비만
130,63,비만
146,74,비만
166,73,비만
149,74,비만
155,68,비만
180,47,저체중
139,78,비만
134,53,비만
178,56,저체중
178,53,저체중
164,43,저체중
122,48,비만
159,44,저체중
122,55,비만
181,39,저체중
198,79,정상체중
191,80,정상체중
124,41,비만
152,42,저체중
126,80,비만
164,51,정상체중
138,36,정상체중
193,52,저체중
185,60,저체중
177,77,정상체중
163,71,비만
143,63,비만
131,42,정상체중
133,63,비만
186,61,저체중
136,76,비만
145,47,정상체중
147,64,비만
131,36,정상체중
143,64,비만
148,39,저체중
190,52,저체중
143,70,비만
184,49,저체중
153,70,비만
167,54,정상체중
136,60,비만
176,71,정상체중
166,37,저체중
154,43,저체중
159,53,정상체중
124,80,비만
185,65,정상체중
141,40,정상체중
164,51,정상체중
182,38,저체중
121,59,비만
169,70,정상체중
139,78,비만
165,40,저체중
160,54,정상체중
190,64,저체중
198,79,정상체중
169,42,저체중
148,63,비만
188,70,정상체중
152,70,비만
145,54,비만
169,49,저체중
129,48,비만
130,62,비만
124,44,비만
135,79,비만
199,69,저체중
158,58,정상체중
164,43,저체중
161,37,저체중
186,41,저체중
130,78,비만
162,70,비만
167,43,저체중
196,43,저체중
124,38,정상체중
127,59,비만
172,55,정상체중
174,76,비만
199,69,저체중
147,59,비만
139,58,비만
174,73,정상체중
123,48,비만
198,53,저체중
177,73,정상체중
133,57,비만
124,36,정상체중
146,49,정상체중
173,66,정상체중
132,44,비만
198,55,저체중
150,48,정상체중
151,42,저체중
185,79,정상체중
186,38,저체중
198,65,저체중
123,79,비만
131,51,비만
195,74,정상체중
158,72,비만
133,71,비만
139,43,정상체중
163,52,정상체중
181,79,정상체중
139,56,비만
120,42,비만
184,64,정상체중
159,64,비만
142,71,비만
149,39,저체중
189,47,저체중
192,76,정상체중
154,56,정상체중
164,80,비만
122,77,비만
126,56,비만
153,63,비만
167,51,저체중
198,64,저체중
132,65,비만
129,38,정상체중
199,52,저체중
174,61,정상체중
195,55,저체중
127,57,비만
159,63,정상체중
197,64,저체중
153,57,정상체중
153,49,정상체중
130,46,비만
144,37,저체중
141,75,비만
195,57,저체중
200,64,저체중
147,80,비만
177,39,저체중
163,51,정상체중
148,45,정상체중
170,72,정상체중
149,64,비만
154,72,비만
187,35,저체중
137,48,비만
183,40,저체중
164,69,비만
160,41,저체중
142,74,비만
143,76,비만
175,38,저체중
142,44,정상체중
198,79,정상체중
192,75,정상체중
149,75,비만
146,54,비만
165,41,저체중
190,77,정상체중
163,60,정상체중
159,63,정상체중
140,58,비만
141,58,비만
172,52,저체중
174,57,정상체중
126,72,비만
153,44,정상체중
193,51,저체중
187,72,정상체중
152,42,저체중
170,42,저체중
181,56,저체중
177,75,정상체중
128,65,비만
196,58,저체중
131,37,정상체중
162,68,비만
140,39,정상체중
192,67,저체중
176,40,저체중
183,38,저체중
126,72,비만
186,66,정상체중
128,74,비만
131,61,비만
180,75,정상체중
159,80,비만
169,50,저체중
177,77,정상체중
192,80,정상체중
188,76,정상체중
120,65,비만
185,69,정상체중
150,76,비만
182,76,정상체중
124,60,비만
180,78,정상체중
162,36,저체중
183,66,정상체중
174,48,저체중
168,47,저체중
175,71,정상체중
163,48,저체중
178,79,정상체중
200,76,정상체중
198,62,저체중
160,37,저체중
171,61,정상체중
164,49,저체중
139,56,비만
184,62,저체중
160,35,저체중
152,50,정상체중
195,55,저체중
179,55,저체중
171,44,저체중
136,40,정상체중
164,36,저체중
124,64,비만
160,48,정상체중
184,55,저체중
146,56,비만
185,69,정상체중
170,39,저체중
146,63,비만
157,49,정상체중
120,68,비만
154,53,정상체중
195,77,정상체중
175,77,비만
195,58,저체중
141,70,비만
144,35,저체중
178,43,저체중
155,60,정상체중
172,60,정상체중
147,44,정상체중
181,79,정상체중
193,54,저체중
194,66,저체중
127,53,비만
191,39,저체중
140,62,비만
169,52,저체중
172,38,저체중
157,69,비만
158,69,비만
148,65,비만
152,56,정상체중
194,63,저체중
143,66,비만
197,79,정상체중
146,43,정상체중
157,56,정상체중
199,44,저체중
189,58,저체중
127,56,비만
157,43,저체중
172,43,저체중
153,53,정상체중
187,45,저체중
129,60,비만
167,73,비만
196,61,저체중
148,38,저체중
143,37,저체중
193,74,정상체중
123,56,비만
134,65,비만
173,76,비만
183,52,저체중
172,75,비만
124,45,비만
137,69,비만
136,36,정상체중
152,39,저체중
140,70,비만
158,74,비만
191,53,저체중
169,64,정상체중
191,41,저체중
170,47,저체중
168,49,저체중
156,59,정상체중
194,43,저체중
196,49,저체중
140,42,정상체중
198,74,정상체중
152,77,비만
187,36,저체중
141,71,비만
191,50,저체중
144,51,정상체중
174,67,정상체중
185,54,저체중
187,60,저체중
178,61,정상체중
165,41,저체중
141,50,비만
177,53,저체중
198,68,저체중
160,76,비만
144,76,비만
158,59,정상체중
180,46,저체중
188,53,저체중
129,57,비만
166,39,저체중
133,35,정상체중
179,64,정상체중
175,59,정상체중
178,70,정상체중
123,46,비만
161,48,정상체중
167,42,저체중
143,43,정상체중
167,80,비만
168,75,비만
166,44,저체중
172,69,정상체중
162,41,저체중
140,68,비만
171,60,정상체중
193,39,저체중
183,59,저체중
166,74,비만
175,47,저체중
146,53,정상체중
150,42,정상체중
173,35,저체중
197,72,정상체중
166,42,저체중
151,76,비만
133,38,정상체중
154,60,비만
182,61,저체중
153,72,비만
171,39,저체중
170,50,저체중
193,36,저체중
145,35,저체중
174,39,저체중
167,65,정상체중
122,51,비만
168,78,비만
183,51,저체중
155,37,저체중
183,69,정상체중
175,61,정상체중
189,55,저체중
195,80,정상체중
154,40,저체중
132,63,비만
148,60,비만
199,64,저체중
160,65,비만
173,53,저체중
151,70,비만
163,70,비만
164,65,정상체중
183,37,저체중
139,44,정상체중
191,63,저체중
149,40,저체중
127,66,비만
176,52,저체중
141,47,정상체중
200,69,저체중
186,36,저체중
143,56,비만
180,43,저체중
185,58,저체중
163,42,저체중
178,74,정상체중
196,75,정상체중
162,70,비만
142,41,정상체중
139,66,비만
151,56,정상체중
186,35,저체중
195,48,저체중
183,48,저체중
187,53,저체중
122,62,비만
181,71,정상체중
187,37,저체중
179,79,정상체중
132,53,비만
140,62,비만
168,57,정상체중
168,60,정상체중
164,57,정상체중
134,47,비만
128,42,비만
147,72,비만
165,70,비만
181,52,저체중
169,72,비만
172,56,정상체중
171,75,비만
146,58,비만
121,73,비만
133,54,비만
200,35,저체중
174,57,정상체중
175,65,정상체중
123,69,비만
179,53,저체중
195,39,저체중
155,48,정상체중
188,79,정상체중
196,67,저체중
166,58,정상체중
198,59,저체중
165,71,비만
170,36,저체중
127,39,정상체중
172,39,저체중
129,41,정상체중
161,51,정상체중
168,44,저체중
170,58,정상체중
126,78,비만
153,53,정상체중
168,61,정상체중
193,38,저체중
143,68,비만
166,68,정상체중
126,57,비만
152,66,비만
179,58,저체중
174,80,비만
171,49,저체중
172,56,정상체중
168,69,정상체중
137,39,정상체중
143,73,비만
195,54,저체중
120,49,비만
180,48,저체중
198,48,저체중
145,70,비만
120,39,비만
135,42,정상체중
143,57,비만
172,55,정상체중
127,69,비만
131,44,비만
150,36,저체중
182,55,저체중
159,69,비만
169,37,저체중
142,62,비만
132,55,비만
172,47,저체중
177,58,정상체중
143,76,비만
163,44,저체중
149,49,정상체중
143,38,정상체중
194,55,저체중
189,64,저체중
182,72,정상체중
124,71,비만
137,73,비만
166,62,정상체중
136,42,정상체중
199,56,저체중
156,50,정상체중
153,54,정상체중
140,54,비만
122,60,비만
191,47,저체중
135,61,비만
151,66,비만
196,72,정상체중
172,49,저체중
134,57,비만
180,43,저체중
159,44,저체중
169,73,비만
151,68,비만
121,53,비만
124,58,비만
143,68,비만
134,55,비만
157,60,정상체중
194,64,저체중
148,62,비만
147,42,정상체중
120,49,비만
165,49,저체중
170,66,정상체중
146,35,저체중
142,75,비만
196,37,저체중
199,73,저체중
125,67,비만
154,66,비만
171,76,비만
126,39,정상체중
131,72,비만
153,40,저체중
139,38,정상체중
163,64,정상체중
154,57,정상체중
180,50,저체중
123,53,비만
120,53,비만
139,39,정상체중
132,39,정상체중
200,57,저체중
160,70,비만
144,68,비만
179,43,저체중
138,76,비만
197,55,저체중
186,54,저체중
169,56,정상체중
166,65,정상체중
164,63,정상체중
137,56,비만
149,39,저체중
197,60,저체중
141,41,정상체중
172,72,정상체중
198,42,저체중
131,80,비만
173,61,정상체중
168,75,비만
137,43,정상체중
150,49,정상체중
128,43,비만
149,48,정상체중
200,60,저체중
172,79,비만
191,64,저체중
188,73,정상체중
174,51,저체중
181,65,정상체중
149,73,비만
166,63,정상체중
198,47,저체중
164,68,비만
192,65,저체중
199,47,저체중
186,36,저체중
160,51,정상체중
172,47,저체중
153,52,정상체중
167,64,정상체중
148,77,비만
185,72,정상체중
134,61,비만
175,44,저체중
171,64,정상체중
163,79,비만
142,37,저체중
142,43,정상체중
193,79,정상체중
160,50,정상체중
191,58,저체중
175,77,비만
165,57,정상체중
196,35,저체중
122,39,비만
126,63,비만
177,71,정상체중
146,69,비만
189,52,저체중
170,67,정상체중
194,63,저체중
124,77,비만
145,72,비만
123,50,비만
171,79,비만
162,52,정상체중
124,53,비만
178,64,정상체중
195,48,저체중
121,44,비만
142,47,정상체중
187,65,정상체중
163,43,저체중
158,69,비만
169,65,정상체중
127,58,비만
171,50,저체중
196,46,저체중
122,62,비만
128,45,비만
186,40,저체중
187,49,저체중
126,80,비만
138,70,비만
197,43,저체중
181,68,정상체중
171,67,정상체중
134,35,정상체중
175,64,정상체중
140,63,비만
177,38,저체중
155,77,비만
196,37,저체중
147,43,정상체중
193,37,저체중
191,58,저체중
187,52,저체중
127,74,비만
191,35,저체중
127,61,비만
171,76,비만
143,67,비만
181,75,정상체중
146,67,비만
157,59,정상체중
195,42,저체중
136,65,비만
151,56,정상체중
168,65,정상체중
165,48,저체중
141,38,정상체중
200,63,저체중
188,79,정상체중
138,54,비만
125,78,비만
163,42,저체중
200,72,저체중
172,48,저체중
130,57,비만
123,68,비만
165,80,비만
135,64,비만
182,44,저체중
159,43,저체중
128,73,비만
163,36,저체중
199,74,정상체중
193,77,정상체중
127,60,비만
163,64,정상체중
164,77,비만
135,79,비만
128,60,비만
143,52,비만
169,40,저체중
146,77,비만
154,40,저체중
165,60,정상체중
193,66,저체중
151,37,저체중
200,73,저체중
196,63,저체중
128,41,비만
155,42,저체중
154,40,저체중
160,78,비만
173,36,저체중
126,44,비만
165,57,정상체중
173,61,정상체중
123,41,비만
162,48,저체중
187,56,저체중
149,41,저체중
133,74,비만
121,51,비만
154,58,정상체중
187,42,저체중
195,38,저체중
198,63,저체중
125,41,비만
174,70,정상체중
